,Dollar_per_MT,BDTI TD3,Flat Rate,Earnings,UL/VLCC Orderbook...3,UL/VLCC Orderbook...4,VLCC Orderbook % Fleet,VLCC Fleet Development...6,VLCC Fleet Development...7,VLCC Fleet - Average Age,VLCC Average Demolition Prices,VLCC Losses...10,VLCC Losses...11,VLCC Demolition...12,VLCC Demolition...13,VLCC Deliveries...14,VLCC Deliveries...15,UL/VLCC Contracting...16,UL/VLCC Contracting...17,UL/VLCC Contracting...18,VLCC Newbuilding Prices,Fujairah Bunker Prices,AG Crude Exports,Net Additions,P.Africa,P.Asia Pacific,P.Europe,P.FSU,P.Latin America,P.Middle East,P.North America,P.Total,UP.Africa,UP.Asia Pacific,UP.Europe,UP.FSU,UP.Latin America,UP.Middle East,UP.North America,UP.Total,Brent,WTI,Dubai,Diff_Dub_WTI,Diff_Brent_Dub,Diff_Brent_WTI,LCOc2.Brent_2,LCOc3.Brent_3,LCOc4.Brent_4,PCAAU00.Dubai_02,PCAAV00.Dubai_03,UL/VLCC Tankers Storage (No.),UL/VLCC Tankers Storage (DWT),Contango_M7-M1,New Addition_Forward,Time Charter 1 year ($/day),VLCC Single Voyage Fixtures,TP.U.S. + Canada,TP.Latin America,TP.Total Europe,TP.Former Soviet Union,TP.Asia-Pacific,TP.Middle East,TP.Africa,Total trade flows,TF.Des_ARA Region,TF.Des_East Asia,TF.Des_Indian Sub-Continent,TF.Des_North West Europe (excl. ARA),TF.Des_PADD 3 (US Gulf Coast),TF.Des_PADD 5 (US West Coast),TF.Des_Red Sea,TF.Des_Southeast Asia,F.Des_AG/ WCI,F.Des_EAF,F.Des_ECI,F.Des_ECSA,F.Des_FE,F.Des_LA,F.Des_MED,F.Des_MED/ BS,F.Des_MED/BS,F.Des_RS,F.Des_SAF,F.Des_SEA,F.Des_UKC,F.Des_USAC,F.Des_USEC,F.Des_USWC,F.Des_WAF,F.Des_WCSA,F.Origin_AG/ WCI,F.Origin_EAF,F.Origin_ECSA,F.Origin_FE,F.Origin_LA,F.Origin_MED,F.Origin_MED/ BS,F.Origin_MED/BS,F.Origin_RS,F.Origin_SAF,F.Origin_SEA,F.Origin_UKC,F.Origin_USAC,F.Origin_USEC,F.Origin_USWC,F.Origin_WAF
F.Origin_LA,0.03161916347941382,0.30466509406230896,-0.5000658157404815,0.23797978007283027,-0.3293804439645631,-0.34042449898916344,-0.4354487603086092,0.7926635525871244,0.7871330419237151,0.7420227670266986,-0.5245328398837125,,,-0.15299956831101932,-0.13669243781174295,0.3351355887965214,0.3410141181901941,-0.04596789584950285,-0.05097286350879633,-0.0744359945766308,-0.45616483832311977,-0.47370252445332783,0.5299312700919536,0.24362263873820222,0.2924554037716469,0.2131186573445211,0.04884533784599495,0.4476443969830837,0.26251877894106757,0.24550563041889092,0.01750296361807356,0.30643686915527885,0.7653642707793434,0.14689151115425877,-0.02272422944574498,0.41841788427021115,0.7456927442799322,0.5926050959313482,0.05756731096312681,0.5577734575331752,-0.5162363337053969,-0.5377569734155502,-0.4834181699934464,-0.0689329623874209,-0.4616822777391977,-0.22201731844690523,-0.5272865024796771,-0.5352196163532998,-0.5427295633301438,-0.4962210971260361,-0.5057931798484865,0.7346055746064812,0.7339145308013636,-0.30264831016454313,0.33513558879652183,0.20355483509776728,0.7030703953473493,0.7700715159482245,0.7182538140498496,0.7679811714094295,0.7734603477209829,0.7810141151235903,0.7654225711667032,0.7449364084217177,0.7746475029481761,0.7566679952561133,0.7902037758782837,0.7645392757128596,0.5901531090104284,0.5063958884955841,0.7708939787809175,0.7338918167633365,0.7505219298678539,0.9031627918112813,0.8292142423906813,0.885685027221304,0.7586431170402781,0.9471334990794449,0.5955638497833856,0.6304284101473818,0.4358720479841832,0.8677613205676529,0.5858740427422556,0.760115686039677,0.9343205542741619,0.5928227980362158,0.8051320597687938,0.656467992776738,0.7054050730252943,0.5147599237833343,0.6265373646310279,0.9316239070151102,0.8390905606411729,0.9151719008386799,0.7083163437766768,1.0,0.5194300151542504,0.45754708035062347,0.799705130490335,0.7185628940477398,0.7758786593783344,0.5635264329376581,0.8426865069746327,0.7694991092115462,0.7786338324282749,0.722052855209902,0.9236278654699245
F.Origin_MED,-0.2243634992461973,0.07996070207653319,-0.590868501329819,0.061193843173526274,-0.16572834096971342,-0.17687886527212318,-0.28732717172614536,0.5533749235776604,0.5509130812671104,0.6352441655055127,-0.4832846393350183,,,0.10277967472619788,0.11564687930191782,0.07115467012301097,0.06564117340732863,-0.0035037120969215263,-0.004787944992036199,-0.03208100649536289,-0.5870886396391104,-0.4609475667280737,0.6404661242188832,-0.0659828490354209,0.19337625156140284,0.108188092466981,0.02379334307790267,0.40276600250273853,-0.03671881507908228,0.15634111478876878,0.0008480674270806896,0.17003757381578855,0.5153190894304008,0.03398389112045162,-0.16396737424102392,0.5436160759792374,0.6508988702550486,0.5064094034782348,-0.04212763212382638,0.48144651945973754,-0.4655348831259773,-0.46864812399705963,-0.46107581361122957,-0.2267376322401724,-0.09204417148726023,-0.26531562638896333,-0.4707898383935951,-0.47600510359433656,-0.4813453796776048,-0.4674365093114516,-0.4731141700262984,0.2697226323342428,0.27084962403911633,0.02397053818208484,0.07115467012301098,-0.03128244824369779,0.3379912619164606,0.7119446737983021,0.7242605834365828,0.71767445114044,0.7121057466159505,0.7081792362754816,0.7055918440494175,0.7175853817563641,0.7109765195771891,0.618877733530526,0.6987012776706787,0.7127493076838091,0.6642424630919598,0.6964890762733555,0.6829942414313153,0.7146770979158256,0.6941629257127634,0.6465089870597681,0.7277057829959133,0.6793316289208049,0.6424497972609543,0.5067189989366626,0.615402728126734,0.8470544928777285,0.6578430482455365,0.8646920305474707,0.34521819234296974,0.6738207056999342,0.5771261517658204,0.7416138621300797,0.6050467639101902,0.7039014460467485,0.42869162552012,0.5224271208920959,0.6385119486708011,0.5624204557624115,0.7360811424184274,0.3957752418814419,0.4897226111581803,0.5194300151542504,1.0,0.6186633252529278,0.7260917309942906,0.5552000236916825,0.7187959282796453,0.38048954898672055,0.5794733836719234,0.7141265139286096,0.6348352605000052,0.5575637404637815,0.6482368156855349
F.Origin_MED/ BS,-0.12323792806929144,0.1308505049577943,-0.43091334123187863,0.09087436224353462,-0.11090170368817745,-0.12049608059560751,-0.18762442557045497,0.321915296736509,0.32161665092317304,0.42593580500029754,-0.36023046242464973,,,-0.06940571844220479,-0.06399961163594754,0.2953509446637022,0.2876536529493788,-0.07932616776524594,-0.07893954177122035,-0.09813942016220618,-0.46146551286337234,-0.3431653427934349,0.5428555459040266,0.2352910866779088,0.08380529318497268,-0.08886271638802973,-0.12779868476042988,0.1770768082920323,-0.09476543226685459,0.1373617631270462,-0.013802976101313966,-0.02313076137702792,0.30723709350784945,-0.014124840101118705,-0.1002383225418138,0.4659179302560489,0.3823376482376229,0.382078872052204,-0.09263918965647237,0.23616378169127905,-0.3596440190249184,-0.35005154897505375,-0.35506538840452967,-0.2155481210450681,-0.08312081891708398,-0.25056298790211196,-0.36060416915978954,-0.36185999716236594,-0.3634042450442769,-0.3593313152107696,-0.36184464642749886,0.05483676873742748,0.05482252879853799,0.1592124679782743,0.2953509446637028,-0.026271826918008938,0.24062960469958447,0.482490893382696,0.5137889154908833,0.4985606555220818,0.48813437407971966,0.47637760244009203,0.46907390619967243,0.49190611210160906,0.4879799667744461,0.5171239501830137,0.46634122212398743,0.5044781805352362,0.5206101644856636,0.5630988322869874,0.4136705626736326,0.461966867930093,0.4765366923440969,0.6323882696874432,0.5208405873012445,0.5703025623315705,0.5154885351681547,0.4285484394404286,0.7072084696544494,0.627283732969278,0.9493160255182848,0.597893646077609,0.24502230758259272,0.6840773572585693,0.5542662008447214,0.9208101285880245,0.6442607286813269,0.8090082049417309,0.2311611725734628,0.7636371884041395,0.4103522926661645,0.4985682289371163,0.5247989565945674,0.3621199102694657,0.3257868562438157,0.45754708035062347,0.6186633252529278,1.0,0.5096222158155701,0.5652397775099364,0.5028134905037971,0.17877345720768395,0.7165446609754562,0.4936852159556762,0.5895822311153213,0.4867970213222377,0.6556718747447852
F.Origin_MED/BS,-0.5263314386908728,0.08046671591069746,-0.845004097158908,0.007743463112360256,-0.1963880541309603,-0.21239463198287678,-0.38014104054341924,0.8533617239786404,0.8464247537535606,0.89870541041682,-0.6591442319637917,,,0.09211339235449709,0.10881398497936008,0.1826946149141479,0.1751516951109339,-0.0039632070856024555,-0.00475223223209148,-0.04719944459263999,-0.7317285728143404,-0.6226433442862884,0.7674194802148928,0.03641430111922149,0.33523220403241827,0.13472315490782555,0.05272020954443944,0.5036685808931844,-0.196100608474462,0.07401956637792916,-0.04010580143467757,0.1822164220525325,0.8253401010742065,-0.09281939889460952,-0.2856492407812827,0.7314378960056366,0.9039860317136029,0.7628372033435387,-0.07538911149974806,0.8802743727741728,-0.6577068890240572,-0.673302046566127,-0.6421011920819611,-0.2660422464924864,-0.21945876083260044,-0.342623995676167,-0.6661504013958462,-0.6739642237406711,-0.6818792548885236,-0.6507741205673684,-0.6585973382824297,0.5617671825452178,0.5630542919326997,-0.0019044491862686898,0.18269461491414796,-0.04478336354603112,0.5443204159220381,0.9989432140207103,0.9915699717547825,0.9990356894808828,0.9990527916204495,0.9989295461131258,0.9988221047281916,0.997642642382635,0.9977261917283278,0.9207669797404087,0.996097301556854,0.9900561722393584,0.9335350484347716,0.9118776829057208,0.9512071479121426,0.9644938133384844,0.9919849610976454,0.8586180806389486,1.0000000000000013,0.9345134369720967,0.7778049228757844,0.8521700318860138,0.7433698550580957,0.6633314998341047,0.5033395780342803,0.9999999999999998,0.6626576398188916,0.7669901316576827,0.8683251255890462,0.5616231834086916,0.7502648745900646,0.8121160431443688,0.6611226170248685,0.6182643206091524,0.9238697708743121,0.873087549052208,0.9999999999999997,0.7189368330461959,0.8374091402221354,0.799705130490335,0.7260917309942906,0.5096222158155701,1.0,0.7710950269435881,0.9999999999999989,0.7071178038096168,0.7572525959395843,0.9999999999999977,0.9579542697973191,0.9012513590073776,0.8427370045387154
F.Origin_RS,0.012101339837215893,0.32158516869918063,-0.5460175104210375,0.2489074019058742,-0.28088270530510845,-0.2928131620377275,-0.39036351493474714,0.7136167681805778,0.7091437886134533,0.7116622800697969,-0.5441339992314687,,,-0.14305544056700997,-0.13269949879414833,0.2240979393253145,0.21661618968028606,-0.0688333841254846,-0.07048542649764944,-0.09492640032709518,-0.5006736345243684,-0.4959917374644974,0.5971823721141479,0.17249367249370343,0.12187187109360888,0.036785445257087865,0.0214967509994481,0.2924184143461326,0.18283241716664142,0.27466977005846,-0.023339578331063503,0.159580862464702,0.755716737259519,0.3099819825549054,-0.016955772827800444,0.45080786084387103,0.7059022096282281,0.6242660351990368,0.08307317576237598,0.6676673328724794,-0.5592870986828961,-0.5775199682181424,-0.5361939507036952,-0.14526148977135273,-0.34675027770642375,-0.2641524862310563,-0.5646034067471338,-0.5682677040355055,-0.5723978280141919,-0.5426579696828949,-0.5459282917769236,0.5583873159825866,0.5573740681433222,-0.034117443018820685,0.22409793932531435,0.1452393412906066,0.5305431972246987,0.7535177035727758,0.7327476810886528,0.7544361282815704,0.7659241176767586,0.7642369744320445,0.7497289841755543,0.7572765905036731,0.7648335030511777,0.7333392576230215,0.7696665906868103,0.7502454126655802,0.6312253053832728,0.6045872700741026,0.6915143134303693,0.7339992713289674,0.7584059424133784,0.7735382482712849,0.7546816642768487,0.7849064577306303,0.7476159956676234,0.7640047976410744,0.7211245001937506,0.68761019702116,0.5552811224623518,0.9024852563942802,0.5526532918680261,0.658694914754658,0.7830010832037917,0.5981978310322194,0.7431949143828394,0.7411339694817265,0.6438048522266375,0.5526777895946348,0.6730674160297586,0.7872192684553166,0.721815483613464,0.6766608581933647,0.5489904293296706,0.7185628940477398,0.5552000236916825,0.5652397775099364,0.7710950269435881,1.0,0.7643157063581797,0.751990997315524,0.7905944486119534,0.7594958269961577,0.7274116177860586,0.8126049279020466,0.7863735122915283
F.Origin_SAF,-0.3771657762413761,0.1689485016219889,-0.8394417762573849,0.08962227829991327,-0.23384634797499865,-0.2495765302937455,-0.4098606942382684,0.8561345065970398,0.8503332558323077,0.9042186952127044,-0.6710924623245151,,,0.06159546604078591,0.07834940523053956,0.19934253004961236,0.19126457477800687,-0.0055326132958888365,-0.006740659890477848,-0.047903426601761605,-0.7210485555781148,-0.6339425282050455,0.7652389087504177,0.0595491334175415,0.35709906472681036,0.15296944028523574,0.07554612655976999,0.5211571156301588,-0.07683025908952036,0.13316040993341235,0.0037261919066548846,0.2310017767266917,0.8312772877034351,-0.11059990902811229,-0.3051591755222302,0.7104996824416118,0.9076918193254986,0.7629591511084162,-0.09602928220786267,0.881131181514643,-0.6645527598639966,-0.6808016010888419,-0.6453957137691012,-0.24365494381392788,-0.27438114262730967,-0.3407898826345596,-0.6740201126778727,-0.6824268643547061,-0.6907919345104218,-0.6556403389752127,-0.6645447963301896,0.5680077055354662,0.569118427331363,-0.1022997447115879,0.19934253004961228,0.025612323750242128,0.5715595018720838,0.9989525614197965,0.9907134106020751,0.999072436582138,0.9990415550030589,0.9987585372956456,0.9987785362343056,0.9975764247218898,0.9977588698163207,0.9227729485083632,0.9956078003639636,0.9897671045553409,0.9075020318032558,0.8839845340723682,0.9519779072137629,0.9648347433212264,0.991894003538939,0.8469749945789808,0.9999999999999994,0.9345134369720972,0.75955452531275,0.8195999925636276,0.7362183542916145,0.676188494987823,0.5029179707000239,0.9999999999999999,0.5582905262390828,0.777360629502814,0.8644077691123809,0.5728025707567721,0.7583950304356245,0.8078142548051227,0.6743914489556591,0.6293006357505923,0.924315356250661,0.8472439761802293,0.9999999999999996,0.6905731780787292,0.764078332422965,0.7758786593783344,0.7187959282796453,0.5028134905037971,0.9999999999999989,0.7643157063581797,1.0,0.662485975413259,0.7679493981023175,1.0000000000000007,0.90870824935101,0.8955751743680662,0.8366926313243711
F.Origin_SEA,0.07642471118146692,0.23983337959038653,-0.29550202931927555,0.23207498009475977,-0.30634219723569134,-0.31232401732602866,-0.3510800050566153,0.5947042697812586,0.5887404430292804,0.5149987261509539,-0.43143205063128565,,,-0.09692057870202647,-0.07253015334527645,0.06295730949152682,0.1579747400547709,0.02323279315451917,0.012737204943784174,-0.013333237051227548,-0.3500240434821668,-0.4164290673571279,0.3996566120327273,0.0710544983918114,0.12901377842748166,0.13825858257647716,0.1234523045028181,0.38646281564907575,0.3945906196359031,0.13958888125111,0.030593765970242985,0.2764022994079259,0.7045818216617049,0.45390673646615076,0.4541039408152908,0.1569642087009333,0.5361365105402253,0.6190925134575979,0.5037990006055745,0.7055882008189794,-0.41021969914637935,-0.4193300315518083,-0.39368125004853016,-0.12444259133108303,-0.25078657872222104,-0.2107926580960864,-0.4123920076349691,-0.4175347351171006,-0.4225738621351579,-0.39647168482490364,-0.40188848944941163,0.6823160206735429,0.6807052041530788,-0.17410892044770993,0.06295730949152684,0.2973517691197981,0.3732582731002172,0.48766567643230496,0.4664292827604399,0.48849558052515346,0.4993891240382513,0.5174928534012638,0.48610276001264663,0.49341570393061795,0.5246137127652722,0.48722916360289575,0.5390074881653704,0.4964396952644636,0.41145426876411023,0.4514605715421355,0.45687990799169964,0.4983569114816633,0.4802068344836386,0.5042232093853545,0.7038421071500139,0.7517651428205534,0.703137858564399,0.6242858738513516,0.3071661707459813,0.45711449315986613,0.23323833588407847,0.9368094471654881,0.4936217060342954,0.5139698822506842,0.5062854702450105,0.20369587194507047,0.3645478463672754,0.5243477450721893,0.5159836530559548,0.3734653504467096,0.6088694993082161,0.5710107959387055,0.7008753621706286,0.593010218376743,0.4596285059991008,0.5635264329376581,0.38048954898672055,0.17877345720768395,0.7071178038096168,0.751990997315524,0.662485975413259,1.0,0.5509545764831366,0.6603056676256763,0.7248026335597337,0.6619260001262842,0.5405477419987424
F.Origin_UKC,-0.04198863156019388,0.27921824421962094,-0.5826765868788453,0.20604440426324805,-0.2917800995700278,-0.30287887549510806,-0.3956754723003735,0.6970868176961339,0.6925352130236698,0.7107634832126205,-0.49985157542479813,,,-0.13249031301055808,-0.11558933020581881,0.3356194173924368,0.33882569540198715,-0.03896236788207135,-0.04279533948301002,-0.0734373343386934,-0.5855683640408268,-0.5007662107671013,0.5874590119195855,0.25772238522633484,0.2824915209774279,0.07433736763429354,-0.008094603635899957,0.32314810038196967,0.1707682528666376,0.21016518009676793,-0.05144888156280114,0.1653938861363542,0.6759115742189477,0.1564540029054288,-0.039836113047822995,0.47460454361288995,0.6768636432236848,0.5949451068988193,0.03584943009383266,0.5171864639848629,-0.5383638324664429,-0.5413692255022295,-0.5132967594852865,-0.18195098992727113,-0.3705926829324697,-0.30948130349824815,-0.5433489817725478,-0.5478361980410184,-0.5526498490806077,-0.5220969952763295,-0.5276126819028044,0.49640584109524855,0.49622581699238866,-0.07959826052184386,0.33561941739243717,0.10534093873989203,0.5499271411455309,0.7588752417050243,0.7443216021493776,0.7619137252941791,0.7615315261722819,0.7608418349603143,0.7462835760692685,0.751105220585161,0.769439776458201,0.7663826142142647,0.7667366991496176,0.7678502997807525,0.6829775774004797,0.6699944296240682,0.7038501861380062,0.7212892145390003,0.7537257600869615,0.9136919513216516,0.7434373879342608,0.8253273072259644,0.7536646348250212,0.8541848732098556,0.7708685129333108,0.6890289143667377,0.6793053435372538,0.7634983393892484,0.6223334328652393,0.7602475441904939,0.9087642486006945,0.7527579337809067,0.8055113224931724,0.8126404295654646,0.5249760873295071,0.6293762056238122,0.6072824835072066,0.8873182991725926,0.7477841038703784,0.7622144018233815,0.6125472113447527,0.8426865069746327,0.5794733836719234,0.7165446609754562,0.7572525959395843,0.7905944486119534,0.7679493981023175,0.5509545764831366,1.0,0.7638391371678308,0.8037912513303288,0.7199381575590088,0.9145878158173554
F.Origin_USAC,-0.2796973109609763,0.20124492116911916,-0.8154244835661397,0.13158126492414765,-0.26269239234178143,-0.27799713374024604,-0.4314725176188457,0.8560234145452001,0.8511398194530858,0.907715293378362,-0.6790330430847852,,,0.04121792182824379,0.05800089852714179,0.201145919183303,0.19278043256435295,-0.0179287004493521,-0.01948745569582213,-0.059884359704972454,-0.7151955672465619,-0.6457108315855958,0.7611150301958852,0.05373990041100601,0.3471375857825912,0.13836762117549378,0.07328300537273692,0.5096999493487229,0.04136011402514889,0.19043283865703325,-0.008229607757327218,0.24377034142166715,0.8317029072990525,0.08519427362453286,-0.263243905549007,0.6492763331826108,0.9101008692229713,0.7668865898452737,-0.05988981595432431,0.8470499930292051,-0.6751126333513914,-0.6909115425956053,-0.6562142397158357,-0.23993153466796138,-0.30132886304510825,-0.3468793300883956,-0.6848747438234145,-0.6932270445321869,-0.7014616188063768,-0.6665754669133354,-0.6752860750696009,0.5819517312389364,0.5829903863303787,-0.10352898137360056,0.201145919183303,0.061084775924442676,0.5882327854312868,0.9988829922269554,0.9900295341936219,0.9989252763335797,0.9990613449795296,0.9987265899286628,0.9985088278952498,0.9974655613473059,0.9977751589537672,0.9223610524233473,0.9956109775008675,0.9900983767526191,0.8878309767285967,0.8631063076993153,0.9508253308088351,0.9634948438613122,0.9889776231191185,0.8471706830618168,0.9999999999999981,0.9345134369720967,0.7314259334648686,0.8112674781551277,0.7083439467897314,0.6761884949878233,0.49205497765012285,1.0000000000000002,0.5060282446610241,0.7649589576079047,0.8358920415871463,0.5731000585771809,0.7601289497512316,0.8074913657872069,0.672721486699641,0.6266274683762957,0.9243153562506637,0.8400213421601381,1.0000000000000002,0.6950341267274689,0.734889792656598,0.7694991092115462,0.7141265139286096,0.4936852159556762,0.9999999999999977,0.7594958269961577,1.0000000000000007,0.6603056676256763,0.7638391371678308,1.0,0.9090648228942839,0.8273505372097654,0.8378948272349459
F.Origin_USEC,-0.14282596184967597,0.3404682667594191,-0.7309333475406581,0.24182012927121888,-0.2666239995178053,-0.2809300758809929,-0.4114830858577204,0.8112127691719446,0.8055114231243681,0.8325988028523409,-0.62357752095542,,,0.010893061230115308,0.02546628759844182,0.24723484217724792,0.23854400635042,-0.00247604173762848,-0.004335126229744703,-0.03991167022086543,-0.6415791499432286,-0.6053176723233381,0.7177962608333103,0.10304722510947385,0.31151279809506016,0.09035216004238267,0.045002984454260354,0.45853910386561125,0.08548116760754075,0.22453460575957923,0.03740642475350968,0.22475321451212088,0.7858711383402932,-0.09785619348571689,-0.2763814706158861,0.6071589043041857,0.8073558550376239,0.6867811380400525,-0.1473653211925587,0.7715443538151546,-0.6101667900797205,-0.6217623577411833,-0.5873373704191036,-0.21127856285974486,-0.31487119565625804,-0.3211473953236005,-0.6196589071887733,-0.6277174975691888,-0.6357399365347561,-0.5992698204224391,-0.6083986566340293,0.612534510269503,0.6134092961631499,-0.1827513287703894,0.2472348421772481,0.12941169456226176,0.5656753821716609,0.9041508449880311,0.8943276357578716,0.9083308890534679,0.9100786687091407,0.911976544441357,0.8998330395698882,0.9070808486908154,0.9086868991430027,0.8391889544153012,0.9137980432573437,0.8991856988754214,0.7625733484631015,0.769226188321454,0.8411502914287861,0.884322494846682,0.895198295119457,0.8781434966481091,0.9563429933122201,0.8680226470927739,0.7947329022154278,0.8335423759186578,0.7242522904245577,0.6228049337579185,0.5989645790570168,0.9601587170383663,0.7060417147759962,0.8034753169483398,0.8209821507365541,0.6370417663709318,0.7595550421833478,0.8164605693670521,0.6037140592371687,0.681753639777401,0.8500404148177527,0.8647263918234482,0.9534573130282966,0.7334716400327606,0.800553677140797,0.7786338324282749,0.6348352605000052,0.5895822311153213,0.9579542697973191,0.7274116177860586,0.90870824935101,0.7248026335597337,0.8037912513303288,0.9090648228942839,1.0,0.9325063836366938,0.8652982453977685
